identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k102659q,2022-06-22,"['gallica:corpus:france', 'gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k102659q,Le beau voyage : poésies / Henry Bataille,"Bataille, Henry (1872-1922). Auteur du texte","Bibliothèque-Charpentier, Eugène Fasquelle, éditeur (Paris)",1904,"[""1 vol. (255 p.-[1] f. de front.) : portrait de l'auteur par lui-même ; 19 cm"", 'Nombre total de vues :  262']",fre,"['Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb44283282g', 'Appartient à : [Dépôt de la Commission de récupération artistique, sous-commission des livres]', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31772205x']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-Ye-6088","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Ye-6088",monographie,81.85,text,Le beau voyage : poésies / Henry Bataille,1904,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k114087x,2022-06-22,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k114087x,Ecrits sur le théâtre / Henry Bataille,"Bataille, Henry (1872-1922). Auteur du texte",G. Crès (Paris),1917,"['1 vol. (366 p.) ; 19 cm', 'Nombre total de vues :  373']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31772211v,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-Yf-1970","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Yf-1970",monographie,94.77,text,Ecrits sur le théâtre / Henry Bataille,1917,24/09/2008,false
oai:numelyo.bm-lyon.fr:BML:BML_00GOO0100137001104525873,2022-01-27T10:05:27.842Z,,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001104525873,Les forces éternelles : poèmes,"Noailles, Anna de, 1876-1933, Auteur",Fayard                                             (Paris),1920,"['1 livre', ', In-12', 'application/xhtml+xml']",fre,vignette : https://numelyo.bm-lyon.fr/BML:BML_00GOO0100137001104525873/thumbnail_TIF00000007.jpg,"[{'@xml:lang': 'fre', '#text': 'texte imprimé'}, {'@xml:lang': 'eng', '#text': 'text'}]","Bibliothèque municipale de Lyon, SJ B 658/11",Licence Ouverte-Open Licence,,bmlyon,,,"Bibliothèque municipale de Lyon, SJ B 658/11",monographie,0.0,,Les forces éternelles : poèmes,1920,08/02/2022,false
oai:bnf.fr:gallica/ark:/12148/bpt6k108552d,2019-05-17,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k108552d,Le flâneur des deux rives : avec une photographie de l'auteur / Guillaume Apollinaire,"Apollinaire, Guillaume (1880-1918). Auteur du texte",(Paris),1918,"['1 vol. (113 p.- [1] f. de photogr.) : ill. ; 18 cm', 'Nombre total de vues :  117']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31725678x,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z Le Senne-4843","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Tracts ; 2', 'Collection : Tracts ; 2']",bnf.fr,84,8,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z Le Senne-4843",monographie,0.0,,Le flâneur des deux rives : avec une photographie de l'auteur / Guillaume Apollinaire,1918,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/btv1b10582644x,2020-04-23,"['gallica:corpus:PrnS001', 'gallica:typedoc:manuscrits']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b10582644x,"Carte postale de Paul-Jean Toulet à son filleul Pierre-Henri de la Blanchetai / Toulet, Paul-Jean (1867-1920)",,,19..,"['1 carte postale', 'Nombre total de vues :  2']",Sans contenu linguistique,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb44943363v,"[{'@xml:lang': 'eng', '#text': 'manuscript'}, {'@xml:lang': 'fre', '#text': 'manuscrit'}]","Archives et bibliothèques Pau Béarn Pyrénées, Ms214-46","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Appartient à l’ensemble documentaire : PrnS001,bnf.fr,,,"Archives et bibliothèques Pau Béarn Pyrénées, Ms214-46",manuscrit,0.0,,"Carte postale de Paul-Jean Toulet à son filleul Pierre-Henri de la Blanchetai / Toulet, Paul-Jean (1867-1920)",19..,16/02/2020,false
oai:bnf.fr:gallica/ark:/12148/bpt6k15102878,2018-04-26,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k15102878,La soirée avec M. Teste / par Paul Valéry,"Valéry, Paul (1871-1945). Auteur du texte","Éd. de la ""Nouvelle revue française"" (Paris)",1919,"[""[II-] 27 p. : fig. au titre d'après un dessin de l'auteur, couv. papier japon ill. ; in-4"", 'Nombre total de vues :  53']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb315211667,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES M-Y2-721","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,00,0,"Bibliothèque nationale de France, département Réserve des livres rares, RES M-Y2-721",monographie,0.0,,La soirée avec M. Teste / par Paul Valéry,1919,25/12/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k96138734,2022-06-22,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k96138734,"Répertoire des personnages de ""À la recherche du temps perdu"" par Charles Daudet, précédé de ""La Vie sociale dans l'oeuvre de Marcel Proust"" / par Ramon Fernandez","['Proust, Marcel (1871-1922). Auteur du texte', 'Fernandez, Ramon (1894-1944). Auteur du texte', 'Daudet, Charles (1892-1960). Auteur du texte', 'Fernandez, Ramon (1894-1944). Auteur du texte']",Gallimard (Paris),1927,"['In-16, 176 p.', 'Nombre total de vues :  198']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31155156t,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-Z-24439 (2)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","[""Comprend : La vie sociale dans l'œuvre de Marcel Proust"", 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Z-24439 (2)",monographie,98.88,text,"Répertoire des personnages de ""À la recherche du temps perdu"" par Charles Daudet, précédé de ""La Vie sociale dans l'oeuvre de Marcel Proust"" / par Ramon Fernandez",1927,14/12/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k97963175,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k97963175,Secrets d'État / par Tristan Bernard,"Bernard, Tristan (1866-1947). Auteur du texte",Éditions Cosmopolites (Paris),1933,"['1 vol. (248 p.) ; in-16', 'Nombre total de vues :  256']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31802427h,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-74128 (100)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Collection du lecteur ; 100', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-74128 (100)",monographie,99.54,text,Secrets d'État / par Tristan Bernard,1933,29/08/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9614753b,2022-12-02,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9614753b,"Du sang, de la volupté et de la mort / Maurice Barrès,... ; illustrations d'après les dessins de Fontanez","Barrès, Maurice (1862-1923). Auteur du texte",Arthème Fayard (Paris),1910,"['1 vol. (125 p.) : ill., front., pl., couv. ill. en coul. ; 24 cm', 'Nombre total de vues :  130']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31766388g,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-54485 (81)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Modern-Bibliothèque ; 81', 'Collection : Modern-Bibliothèque ; 81', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-54485 (81)",monographie,99.44,text,"Du sang, de la volupté et de la mort / Maurice Barrès,... ; illustrations d'après les dessins de Fontanez",1910,23/11/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k86308791,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k86308791,Le trèfle noir... / Henri de Régnier,"Régnier, Henri de (1864-1936). Auteur du texte",Mercure de France (Paris),1895,"['1 vol. (133 p.) ; in-12', 'Nombre total de vues :  160']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189250m,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-49175","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Contient une table des matières', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-49175",monographie,99.94,text,Le trèfle noir... / Henri de Régnier,1895,05/06/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1521979q,2018-11-09,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1521979q,Balthasar / Anatole France ; Illustrations en couleurs par Serge de Solomko,"France, Anatole (1844-1924). Auteur du texte",(Paris),1925,"['57 p. ; in-16', 'Nombre total de vues :  89']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb321236358,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1210","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Conteurs et Poètes', 'Collection : Conteurs et Poètes']",bnf.fr,00,0,"Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1210",monographie,0.0,,Balthasar / Anatole France ; Illustrations en couleurs par Serge de Solomko,1925,18/11/2018,false
oai:bnf.fr:gallica/ark:/12148/btv1b10582594m,2020-04-23,"['gallica:corpus:PrnS001', 'gallica:typedoc:manuscrits']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b10582594m,"Pour albums (pensées et maximes) / Toulet, Paul-Jean (1867-1920)",,,1899,"['2 ff. 175 x 110', 'Nombre total de vues :  5']",Sans contenu linguistique,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb449492035,"[{'@xml:lang': 'eng', '#text': 'manuscript'}, {'@xml:lang': 'fre', '#text': 'manuscrit'}]","Archives et bibliothèques Pau Béarn Pyrénées, Ms193","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Appartient à l’ensemble documentaire : PrnS001,bnf.fr,,,"Archives et bibliothèques Pau Béarn Pyrénées, Ms193",manuscrit,0.0,,"Pour albums (pensées et maximes) / Toulet, Paul-Jean (1867-1920)",1899,16/02/2020,false
oai:bnf.fr:gallica/ark:/12148/bpt6k134058r,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k134058r,Situation de Baudelaire / Paul Valéry,"Valéry, Paul (1871-1945). Auteur du texte",(Monaco),1924,"['31 p. ; in-8', 'Nombre total de vues :  46']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb315214066,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES P-Z-703 (3)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,84,8,"Bibliothèque nationale de France, département Réserve des livres rares, RES P-Z-703 (3)",monographie,0.0,,Situation de Baudelaire / Paul Valéry,1924,11/01/2016,false
oai:bnf.fr:gallica/ark:/12148/btv1b530311394,2022-06-22,"['gallica:corpus:PrnS001', 'gallica:typedoc:manuscrits']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b530311394,"Lettre de Claude Debussy à Paul-Jean Toulet, Paris, 15 mars 1911 (manuscrit autographe)","Debussy, Claude (1862-1918). Auteur de lettres",,1911,"['1carte-lettre ; 14,5 x 11,5 cm.', 'Nombre total de vues :  2']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb396195201,"[{'@xml:lang': 'eng', '#text': 'manuscript'}, {'@xml:lang': 'fre', '#text': 'manuscrit'}]","Bibliothèque nationale de France, département Musique, NLA-32 (68)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","[""Lettre manuscrite autographe datée et signée, à l'encre bleue (pneumatique), sur carte-lettre à en-tête gravée (80, avenue du Bois de Boulogne). - Curnonsky était un ami commun à P.-J. Toulet et Claude Debussy. - Don de Tinan (27 avril 1966, communication réservée sur trente ans)"", 'Appartient à l’ensemble documentaire : PrnS001', 'Correspondance']",bnf.fr,,,"Bibliothèque nationale de France, département Musique, NLA-32 (68)",manuscrit,0.0,,"Lettre de Claude Debussy à Paul-Jean Toulet, Paris, 15 mars 1911 (manuscrit autographe)",1911,24/12/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k42200818,2022-12-02,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k42200818,La veine ; Brignol et sa fille / Alfred Capus ; illustrations d'après les dessins de G.-S. de Fonseca,"Capus, Alfred (1858-1922). Auteur du texte",Fayard (Paris),1910-1914,"['1 vol. (126 p.) : ill. ; 25 cm', 'Nombre total de vues :  136']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb357920029,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 4-YF-590","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Modern-théâtre', 'Collection : Modern-théâtre', 'Avec mode texte']",bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 4-YF-590",monographie,88.69,text,La veine ; Brignol et sa fille / Alfred Capus ; illustrations d'après les dessins de G.-S. de Fonseca,1910-1914,17/10/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9921454,2021-05-25,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9921454,Les jours et les nuits : roman d'un déserteur / Alfred Jarry,"Jarry, Alfred (1873-1907). Auteur du texte","Société du ""Mercure de France"" (Paris)",1897,"['1 vol. (279 p.) ; 19 cm', 'Nombre total de vues :  310']",fre,"['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb122604662', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30647257f']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['[Les jours et les nuits (français)]', 'Avec mode texte']",bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871",monographie,87.64,text,Les jours et les nuits : roman d'un déserteur / Alfred Jarry,1897,22/05/2017,false
