identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k5817152f,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5817152f,"Arthur, journal d'un inconnu / Eugène Sue","Sue, Eugène (1804-1857). Auteur du texte","bureaux du ""Siècle"" (Paris)",1868,"['1 vol. (146 p.) ; in-4', 'Nombre total de vues :  153']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb42203084p,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-5341",domaine public,"['Collection : Oeuvres choisies de M. Eugène Sue', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-5341",monographie,95.79,text,"Arthur, journal d'un inconnu / Eugène Sue",1868,03/03/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1412940n,2022-06-22,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1412940n,"Études sur le commandement, par P.-L. Marty","Marty, Pierre-Louis. Auteur du texte",Blot (Paris),1860,"['In-12, VIII-234 p.', 'Nombre total de vues :  336']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb308993625,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, V-46140",domaine public,Avec mode texte,bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, V-46140",monographie,88.1,text,"Études sur le commandement, par P.-L. Marty",1860,17/04/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k30405079,2021-11-05,"['gallica:theme:9:944', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k30405079,La Révolution : centenaire de 1789. Tome 2 / par Edgar Quinet,"Quinet, Edgar (1803-1875). Auteur du texte",Impr. nationale (Paris),1889,"['2 vol. (463, 448 p.) ; gr. in-8', 'Nombre total de vues :  460']",fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb311652220"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12047727x', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311652220']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 4-LA32-440 (J,2)",domaine public,"['[La révolution (français)]', 'Avec mode texte']",bnf.fr,944,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 4-LA32-440 (J,2)",monographie,89.27,text,La Révolution : centenaire de 1789. Tome 2 / par Edgar Quinet,1889,22/01/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k811066,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k811066,Cosmopolis / Paul Bourget,"Bourget, Paul (1852-1935). Auteur du texte",(Paris),1894,"['IV-490 p. ; in-18', 'Nombre total de vues :  504']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb318569554,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-22406",domaine public,"['Appartient à l’ensemble documentaire : GTextes1', 'Contient une table des matières']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-22406",monographie,89.67,text,Cosmopolis / Paul Bourget,1894,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k147868n,2019-07-26,"['gallica:corpus:Centre1', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k147868n,"Promenades autour d'un village, par George Sand. [Le Berry.]","Sand, George (1804-1876). Auteur du texte",(Paris),1869,"['In-18, 257 p.', 'Nombre total de vues :  262']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31293776m,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-65273",domaine public,"['Appartient à l’ensemble documentaire : Centre1', 'Avec mode texte']",bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, Y2-65273",monographie,89.15,text,"Promenades autour d'un village, par George Sand. [Le Berry.]",1869,15/11/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k727046,2022-12-02,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k727046,Victor Hugo ; C. Romans. [12] / [1] / Victor Hugo,"Hugo, Victor (1802-1885). Auteur du texte","J. Lemonnyer, G. Richard [E. Testard] (Paris)",1889-1892,"14 vol. : portr., pl. et fig. ; in-4",fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb37346781w"", ""Titre d'ensemble : Victor Hugo"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb37300601v']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Fonds du service reproduction, Rés. m-Z-8 (12)",domaine public,,bnf.fr,84,8,"Bibliothèque nationale de France, département Fonds du service reproduction, Rés. m-Z-8 (12)",monographie,91.44,text,Victor Hugo ; C. Romans. [12] / [1] / Victor Hugo,1889-1892,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5507003m,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5507003m,Les travailleurs de la mer / Victor Hugo ; illustrations de Daniel Vierge,"Hugo, Victor (1802-1885). Auteur du texte",(Paris),1877,"['1 vol. (504 p.) : ill. ; gr. in-8', 'Nombre total de vues :  513']",fre,"['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb119920811', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb306256042']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-125",domaine public,"['[Les travailleurs de la mer (français)]', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-125",monographie,96.45,text,Les travailleurs de la mer / Victor Hugo ; illustrations de Daniel Vierge,1877,28/04/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k113413z,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k113413z,Une femme m'apparut... / Renée Vivien,"Vivien, Renée (1877-1909). Auteur du texte",(Paris),1904,"['1 vol. (IV-270 p.) : pl., musique, couv. ill. ; in-12', 'Nombre total de vues :  258']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31596253t,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-54519",domaine public,,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-54519",monographie,95.79,text,Une femme m'apparut... / Renée Vivien,1904,24/10/2008,false
oai:bnf.fr:gallica/ark:/12148/bpt6k68996g,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k68996g,Dernier amour : les batailles de la vie / par Georges Ohnet,"Ohnet, Georges (1848-1918). Auteur du texte",(Paris),1889,"['1 vol. (356 p.) ; in-18', 'Nombre total de vues :  361']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31032986n,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-43118",domaine public,,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-43118",monographie,96.21,text,Dernier amour : les batailles de la vie / par Georges Ohnet,1889,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6552673c,2022-06-22,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6552673c,Les batailles de la vie. Serge Panine / par Georges Ohnet,"Ohnet, Georges (1848-1918). Auteur du texte",P. Ollendorff (Paris),1881,"[""1 vol. (442 p.) : portrait de l'auteur, fac-sim. ; in-18"", 'Nombre total de vues :  464']",fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb45225049g"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31033038j']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-4371",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-4371",monographie,99.93,text,Les batailles de la vie. Serge Panine / par Georges Ohnet,1881,04/11/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6114693p,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6114693p,Les crimes célèbres / par Alexandre Dumas,"Dumas, Alexandre (1802-1870). Auteur du texte",(Paris),18..,"['1 vol. (304 p.). : ill. ; in-4', 'Nombre total de vues :  312']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30373303x,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-399",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-399",monographie,93.99,text,Les crimes célèbres / par Alexandre Dumas,18..,09/08/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k148948j,2020-03-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k148948j,Le pont de Montereau : roman de cape et d'épée / Michel Zévaco,"Zévaco, Michel (1860-1918). Auteur du texte",(Paris),1918,"['1 vol. (320 p.) : couv. ill. en coul. ; in-16', 'Nombre total de vues :  324']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31686547p,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-57844 (149)",domaine public,"['Collection : Le Livre national. Romans populaires ; 149', 'Collection : Le Livre national ; 149', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-57844 (149)",monographie,87.91,text,Le pont de Montereau : roman de cape et d'épée / Michel Zévaco,1918,09/05/2011,false
oai:bnf.fr:gallica/ark:/12148/bpt6k30420825,2022-09-09,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k30420825,Contes héroïques : scènes de la vie / Théodore de Banville ; avec un dessin de Georges Rochegrosse,"Banville, Théodore de (1823-1891). Auteur du texte",G. Charpentier et Cie (Paris),1884,"['1 vol. (384 p.) : ill. ; in-12', 'Nombre total de vues :  406']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30052335c,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-6882",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-6882",monographie,79.76,text,Contes héroïques : scènes de la vie / Théodore de Banville ; avec un dessin de Georges Rochegrosse,1884,17/02/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k56569743,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k56569743,"Tous les cinq / par Mlle M. Miallier ; préface de M. Sully-Prudhomme,... ; 60 compositions de MM. Bideault, Pari de Weber, etc.","Miallier, Marie (Mlle). Auteur du texte",(Paris),1891,"['1 vol. (IV-245 p.) : ill. ; in-4', 'Nombre total de vues :  260']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30940210m,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-1850",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-1850",monographie,96.99,text,"Tous les cinq / par Mlle M. Miallier ; préface de M. Sully-Prudhomme,... ; 60 compositions de MM. Bideault, Pari de Weber, etc.",1891,29/06/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9754478g,2021-12-31,"['gallica:theme:9:92', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9754478g,"Théodore Aubanel, un chantre provençal de la beauté / Nicolas Welter ; traduit de l'allemand par J.-J. Waldner, F. Charpin ; avec un discours de Frédéric Mistral et un portrait de Théodore Aubanel","['Welter, Nikolaus (1871-1951). Auteur du texte', 'Mistral, Frédéric (1830-1914). Auteur du texte']",Aubertin et Rolle (Marseille),1904,"['1 vol. (LXVII-245 p.) : portrait ; in-16', 'Nombre total de vues :  338']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31636958d,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-50797",domaine public,"[""Comprend : Discours de réception... à l'Académie de Marseille"", 'Contient une table des matières', 'Avec mode texte']",bnf.fr,92,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-50797",monographie,99.48,text,"Théodore Aubanel, un chantre provençal de la beauté / Nicolas Welter ; traduit de l'allemand par J.-J. Waldner, F. Charpin ; avec un discours de Frédéric Mistral et un portrait de Théodore Aubanel",1904,14/11/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5461228p,2022-05-13,"['gallica:theme:8:82', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5461228p,Chefs d'oeuvre des théâtres étrangers... traduits en français. Volume 4 / . Théâtre anglais,"['Cumberland, Richard (1732-1811). Auteur du texte', 'Tobin, John (1770-1804). Auteur du texte', 'Sheridan, Richard Brinsley (1751-1816). Auteur du texte', 'Dodsley, Robert (1704-1764). Auteur du texte', 'Rowe, Nicholas (1674-1718). Auteur du texte', 'Otway, Thomas (1652-1685). Auteur du texte', 'Otway, Thomas (1652-1685). Auteur du texte', 'Bickerstaff, Isaac (1733-1808?). Auteur du texte', 'Burgoyne, John (1722-1792). Auteur du texte', 'Beaumont, Francis (1584-1616). Auteur du texte', 'Home, John (1722-1808). Auteur du texte', 'Thomson, James (1700-1748). Auteur du texte', 'Otway, Thomas (1652-1685). Auteur du texte', 'Jonson, Ben (1573?-1637). Auteur du texte', 'Farquhar, George (1678-1707). Auteur du texte', 'Wycherley, William (1641-1715). Auteur du texte', 'Fletcher, Richard. Auteur du texte']",Ladvocat (Paris),1827,5 vol. ; in-8,fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb332396922"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb332396922']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, Y-771",domaine public,"[""Collection : Chefs d'oeuvre des théâtres étrangers ; Tomes 7-11"", ""Collection : Chefs d'oeuvre des théâtres étrangers ; Tomes 7-11"", ""Comprend : L'Américain, comédie en 5 actes en prose ; La lune de miel... ; L'école de la médisance ; Le magasin de curiosités ; Jane Shore ; Don Carlos, prince d'Espagne, tragédie... ; Venise sauvée, ou Une conspiration découverte ; Le cadenas, opéra comique en 2 actes ; L'héritière, comédie en 5 actes ; L'école des épouseurs, ou Ce qu'il faut savoir avant de prendre femme, comédie en 5 actes et en vers ; Douglas, tragédie en 5 actes ; Tancrède et Sigismond ; L'orpheline, ou Le mariage malheureux ; Chacun dans son caractère, comédie en 5 actes""]",bnf.fr,82,8,"Bibliothèque nationale de France, département Littérature et art, Y-771",monographie,96.31,text,Chefs d'oeuvre des théâtres étrangers... traduits en français. Volume 4 / . Théâtre anglais,1827,31/08/2009,false
